Transaction_ID,Date,Region,Product,Quantity,Unit_Price,Total_Amount,Currency,Customer_ID
443,2023-12-08,North,Monitor,5,422,2110,AUD,C0797
444,2023-10-11,Central,Headphones,9,361,3249,INR,C0401
445,2023-03-24,North,Laptop,3,1521,4563,INR,C0411
446,2023-01-23,North,Laptop,7,1401,9807,USD,C0273
447,2023-11-28,West,Phone,9,1881,16929,EUR,C0759
448,2023-05-19,Central,Tablet,3,1717,5151,USD,C0312
449,2023-03-07,Central,Headphones,3,1092,3276,AUD,C0049
450,2023-12-05,West,Tablet,5,1425,7125,INR,C0690
451,2023-09-19,Central,Smartwatch,2,1497,2994,GBP,C0877
452,2023-02-06,West,Smartwatch,5,638,3190,INR,C0040
453,2023-03-25,East,Laptop,8,253,2024,INR,C0822
454,2023-11-11,South,Tablet,10,1511,15110,GBP,C0527
455,2023-08-14,South,Phone,10,1198,11980,EUR,C0513
456,2023-07-21,North,Monitor,1,1436,1436,JPY,C0262
457,2023-08-25,South,Smartwatch,5,1555,7775,EUR,C0197
458,2023-10-28,North,Smartwatch,5,1770,8850,INR,C0990
459,2023-05-31,North,Smartwatch,5,1074,5370,USD,C0453
460,2023-10-13,South,Tablet,9,627,5643,USD,C0895
461,2023-04-06,West,Smartwatch,7,431,3017,AUD,C0689
462,2023-12-17,South,Smartwatch,6,984,5904,USD,C0682
463,2023-06-23,East,Phone,10,1201,12010,AUD,C0063
464,2023-09-02,North,Headphones,1,461,461,USD,C0521
465,2023-11-28,West,Tablet,1,476,476,GBP,C0058
466,2023-05-08,East,Monitor,8,1583,12664,GBP,C0449
467,2023-07-28,East,Phone,1,496,496,GBP,C0779
468,2023-08-17,West,Headphones,8,1204,9632,INR,C0169
469,2023-12-03,West,Tablet,5,1797,8985,EUR,C0402
470,2023-09-13,Central,Laptop,9,1180,10620,USD,C0506
471,2023-05-10,Central,Headphones,7,638,4466,AUD,C0458
472,2023-10-12,East,Smartwatch,4,1661,6644,USD,C0343
473,2023-10-08,Central,Phone,1,1195,1195,USD,C0976
474,2023-02-07,North,Smartwatch,9,1466,13194,JPY,C0963
475,2023-05-28,North,Monitor,4,1160,4640,USD,C0646
476,2023-06-09,Central,Headphones,2,1956,3912,GBP,C0608
477,2023-08-22,Central,Monitor,7,172,1204,JPY,C0361
478,2023-06-18,North,Smartwatch,8,1806,14448,JPY,C0381
479,2023-02-14,East,Tablet,2,301,602,EUR,C0132
480,2023-02-17,West,Tablet,10,650,6500,USD,C0584
481,2023-08-22,Central,Monitor,8,721,5768,JPY,C0136
482,2023-02-08,Central,Laptop,1,665,665,AUD,C0231
483,2023-05-16,West,Laptop,3,1546,4638,EUR,C0065
484,2023-03-05,South,Phone,8,519,4152,GBP,C0443
485,2023-05-31,Central,Headphones,8,1813,14504,GBP,C0877
486,2023-11-15,North,Tablet,7,1280,8960,JPY,C0182
487,2023-01-02,South,Headphones,8,1594,12752,INR,C0481
488,2023-01-22,West,Phone,2,1071,2142,JPY,C0948
489,2023-05-10,Central,Smartwatch,3,223,669,GBP,C0262
490,2023-05-23,West,Tablet,5,671,3355,JPY,C0250
491,2023-03-21,North,Tablet,9,175,1575,EUR,C0477
492,2023-01-23,South,Smartwatch,4,732,2928,EUR,C0666
493,2023-07-19,Central,Tablet,1,713,713,AUD,C0110
494,2023-01-20,South,Monitor,10,1784,17840,INR,C0354
495,2023-02-04,South,Smartwatch,4,283,1132,INR,C0309
496,2023-05-21,Central,Smartwatch,4,1761,7044,EUR,C0321
497,2023-02-11,East,Tablet,7,189,1323,INR,C0143
498,2023-06-28,South,Smartwatch,10,253,2530,JPY,C0409
499,2023-07-23,West,Tablet,8,459,3672,INR,C0254
500,2023-10-05,East,Monitor,3,985,2955,EUR,C0842
501,2023-07-30,Central,Phone,3,113,339,JPY,C0618
502,2023-02-18,West,Phone,9,968,8712,GBP,C0395
503,2023-03-07,Central,Monitor,6,1567,9402,EUR,C0946
504,2023-04-03,South,Headphones,7,1407,9849,JPY,C0752
505,2023-11-01,North,Smartwatch,1,358,358,AUD,C0498
506,2023-02-27,East,Monitor,8,185,1480,INR,C0100
507,2023-10-28,Central,Tablet,1,1320,1320,JPY,C0240
508,2023-05-27,South,Phone,9,749,6741,AUD,C0836
509,2023-12-23,South,Tablet,7,1759,12313,GBP,C0036
510,2023-09-04,West,Headphones,9,1619,14571,GBP,C0362
511,2023-12-11,West,Smartwatch,8,1998,15984,INR,C0180
512,2023-01-20,West,Monitor,2,1374,2748,INR,C0364
513,2023-12-25,East,Tablet,7,1003,7021,INR,C0991
514,2023-08-08,West,Phone,10,465,4650,GBP,C0595
515,2023-03-18,North,Tablet,8,1443,11544,EUR,C0825
516,2023-09-18,North,Tablet,2,236,472,INR,C0553
517,2023-08-11,South,Laptop,3,1956,5868,AUD,C0159
518,2023-09-02,West,Monitor,7,1857,12999,EUR,C0700
519,2023-12-26,Central,Headphones,3,1486,4458,GBP,C0751
520,2023-09-15,East,Phone,8,1631,13048,JPY,C0456
521,2023-09-29,North,Phone,8,296,2368,JPY,C0106
522,2023-08-06,Central,Phone,4,1014,4056,JPY,C0594
523,2023-06-28,South,Monitor,9,720,6480,USD,C0044
524,2023-11-13,Central,Smartwatch,3,1352,4056,USD,C0282
525,2023-10-28,North,Laptop,2,1764,3528,AUD,C0970
526,2023-10-02,North,Headphones,9,143,1287,EUR,C0793
527,2023-10-02,North,Monitor,5,1393,6965,GBP,C0172
528,2023-10-12,West,Smartwatch,8,215,1720,JPY,C0106
529,2023-04-17,South,Tablet,8,1544,12352,INR,C0120
530,2023-09-27,East,Headphones,10,198,1980,GBP,C0153
531,2023-10-19,South,Tablet,3,1915,5745,INR,C0452
532,2023-03-10,Central,Laptop,5,835,4175,JPY,C0220
533,2023-07-08,East,Laptop,2,1958,3916,GBP,C0017
534,2023-01-29,South,Headphones,6,938,5628,GBP,C0693
535,2023-04-11,West,Headphones,3,1438,4314,JPY,C0121
536,2023-02-10,South,Smartwatch,2,626,1252,USD,C0265
537,2023-08-07,East,Smartwatch,7,895,6265,GBP,C0545
538,2023-04-18,Central,Phone,10,1366,13660,EUR,C0300
539,2023-09-25,North,Smartwatch,8,1874,14992,INR,C0690
540,2023-12-16,North,Laptop,6,1137,6822,INR,C0274
541,2023-06-12,Central,Phone,8,1816,14528,INR,C0581
542,2023-04-16,West,Monitor,7,656,4592,EUR,C0035
543,2023-06-26,North,Laptop,5,1457,7285,GBP,C0043
544,2023-04-21,East,Tablet,8,588,4704,AUD,C0451
545,2023-09-26,West,Tablet,3,1966,5898,USD,C0881
546,2023-06-01,East,Phone,7,345,2415,USD,C0797
547,2023-03-26,East,Monitor,9,142,1278,INR,C0174
548,2023-07-24,West,Phone,1,1464,1464,JPY,C0405
549,2023-02-18,East,Phone,8,131,1048,AUD,C0035
550,2023-02-23,West,Smartwatch,3,1050,3150,AUD,C0991
551,2023-09-28,South,Laptop,6,102,612,GBP,C0627
552,2023-03-05,West,Monitor,9,1928,17352,USD,C0553
553,2023-02-03,East,Laptop,9,464,4176,JPY,C0236
554,2023-04-26,West,Headphones,10,1171,11710,GBP,C0479
555,2023-08-31,West,Monitor,4,1333,5332,GBP,C0323
556,2023-09-25,East,Tablet,7,370,2590,INR,C0135
557,2023-01-26,South,Laptop,10,210,2100,USD,C0879
558,2023-08-25,West,Smartwatch,1,489,489,INR,C0596
559,2023-10-05,West,Laptop,2,473,946,JPY,C0291
560,2023-01-20,East,Phone,1,257,257,USD,C0338
561,2023-01-01,West,Laptop,8,1035,8280,USD,C0530
562,2023-05-11,South,Smartwatch,7,1663,11641,USD,C0498
563,2023-10-13,North,Tablet,8,1390,11120,EUR,C0568
564,2023-11-24,North,Headphones,8,1329,10632,EUR,C0766
565,2023-05-26,North,Laptop,1,1122,1122,USD,C0517
566,2023-09-29,East,Laptop,8,1736,13888,USD,C0678
567,2023-10-03,North,Phone,10,432,4320,GBP,C0890
568,2023-07-02,East,Laptop,10,1087,10870,JPY,C0385
569,2023-09-15,Central,Smartwatch,10,1352,13520,GBP,C0844
570,2023-01-02,North,Monitor,2,1423,2846,USD,C0458
571,2023-12-12,West,Monitor,4,268,1072,USD,C0298
572,2023-08-31,West,Smartwatch,10,1041,10410,INR,C0752
573,2023-02-05,North,Phone,10,1103,11030,INR,C0066
574,2023-10-08,East,Headphones,10,1565,15650,USD,C0373
575,2023-02-16,East,Phone,7,1059,7413,INR,C0050
576,2023-04-15,East,Tablet,9,1439,12951,JPY,C0920
577,2023-10-01,South,Smartwatch,4,827,3308,GBP,C0767
578,2023-12-18,Central,Phone,10,1526,15260,AUD,C0249
579,2023-06-11,Central,Laptop,10,737,7370,AUD,C0783
580,2023-03-28,Central,Headphones,2,629,1258,USD,C0286
581,2023-04-27,West,Phone,4,728,2912,EUR,C0800
582,2023-01-09,East,Smartwatch,9,1026,9234,USD,C0173
583,2023-12-31,East,Smartwatch,9,586,5274,INR,C0233
584,2023-05-31,East,Phone,4,1599,6396,AUD,C0996
585,2023-10-03,East,Laptop,9,1024,9216,INR,C0653
586,2023-10-30,North,Smartwatch,10,771,7710,EUR,C0496
587,2023-05-05,Central,Smartwatch,3,973,2919,USD,C0828
588,2023-08-05,East,Tablet,4,792,3168,INR,C0670
589,2023-07-24,Central,Laptop,5,626,3130,JPY,C0180
590,2023-10-19,Central,Laptop,10,533,5330,EUR,C0882
591,2023-03-07,South,Monitor,3,747,2241,JPY,C0853
592,2023-08-15,South,Headphones,6,915,5490,AUD,C0490
593,2023-11-29,Central,Laptop,3,551,1653,AUD,C0339
594,2023-03-07,South,Phone,3,1725,5175,AUD,C0435
595,2023-11-17,South,Laptop,1,1728,1728,INR,C0482
596,2023-02-23,North,Laptop,8,1604,12832,INR,C0943
597,2023-09-15,Central,Phone,10,1071,10710,EUR,C0776
598,2023-05-30,North,Laptop,7,1985,13895,GBP,C0097
599,2023-08-08,North,Monitor,10,670,6700,GBP,C0844
600,2023-04-26,North,Laptop,10,1397,13970,INR,C0773
601,2023-09-02,South,Phone,1,622,622,AUD,C0967
602,2023-01-06,West,Tablet,4,659,2636,AUD,C0455
603,2023-04-15,North,Headphones,2,748,1496,AUD,C0399
604,2023-12-29,North,Headphones,3,1399,4197,AUD,C0616
605,2023-08-13,West,Headphones,4,1564,6256,AUD,C0395
606,2023-03-30,East,Phone,5,421,2105,JPY,C0078
607,2023-10-27,West,Phone,6,152,912,GBP,C0227
608,2023-03-23,East,Smartwatch,9,926,8334,USD,C0080
609,2023-06-15,Central,Phone,3,1852,5556,EUR,C0920
610,2023-02-26,West,Headphones,5,561,2805,INR,C0039
611,2023-11-08,South,Laptop,1,499,499,INR,C0605
612,2023-07-04,West,Phone,5,608,3040,USD,C0652
613,2023-05-07,West,Monitor,1,1513,1513,INR,C0754
614,2023-09-22,East,Smartwatch,9,322,2898,JPY,C0860
615,2023-08-23,North,Headphones,8,969,7752,JPY,C0360
616,2023-08-03,East,Phone,10,981,9810,USD,C0047
617,2023-04-21,South,Tablet,9,501,4509,GBP,C0130
618,2023-07-04,East,Phone,4,279,1116,GBP,C0150
619,2023-02-01,South,Tablet,3,1698,5094,AUD,C0818
620,2023-08-15,West,Laptop,3,964,2892,EUR,C0290
621,2023-02-10,West,Tablet,10,1413,14130,USD,C0499
622,2023-03-31,South,Monitor,2,1555,3110,INR,C0441
623,2023-08-22,South,Headphones,2,1729,3458,JPY,C0631
624,2023-07-24,Central,Smartwatch,10,1299,12990,EUR,C0652
625,2023-10-12,West,Phone,6,1280,7680,GBP,C0549
626,2023-08-17,East,Smartwatch,9,349,3141,INR,C0329
627,2023-07-07,Central,Tablet,2,757,1514,AUD,C0405
628,2023-08-24,North,Monitor,3,1020,3060,JPY,C0646
629,2023-04-15,East,Monitor,2,202,404,INR,C0133
630,2023-10-17,East,Laptop,3,1449,4347,INR,C0645
631,2023-05-22,East,Phone,10,113,1130,INR,C0310
632,2023-03-25,West,Phone,9,1048,9432,AUD,C0192
633,2023-01-14,West,Tablet,2,578,1156,JPY,C0235
634,2023-10-07,North,Smartwatch,10,1527,15270,USD,C0196
635,2023-04-28,North,Headphones,6,166,996,JPY,C0556
636,2023-03-13,South,Laptop,3,1042,3126,EUR,C0792
637,2023-04-26,Central,Tablet,4,895,3580,USD,C0695
638,2023-12-04,South,Phone,10,1189,11890,JPY,C0614
639,2023-02-01,West,Headphones,2,1479,2958,JPY,C0119
640,2023-08-12,North,Smartwatch,7,1420,9940,AUD,C0157
641,2023-11-08,North,Laptop,3,411,1233,USD,C0884
642,2023-10-28,North,Headphones,9,342,3078,JPY,C0109
643,2023-02-25,West,Monitor,1,724,724,JPY,C0209
644,2023-06-03,North,Phone,5,207,1035,GBP,C0929
645,2023-01-31,East,Phone,6,525,3150,AUD,C0158
646,2023-08-11,Central,Phone,5,328,1640,AUD,C0929
647,2023-12-29,South,Headphones,6,1912,11472,JPY,C0542
648,2023-10-26,West,Phone,2,1153,2306,EUR,C0870
649,2023-05-18,Central,Phone,7,856,5992,JPY,C0537
650,2023-11-23,South,Headphones,8,1744,13952,AUD,C0068
651,2023-10-23,North,Smartwatch,5,553,2765,GBP,C0762
652,2023-11-17,South,Headphones,9,1529,13761,USD,C0378
653,2023-06-15,Central,Headphones,4,677,2708,INR,C0976
654,2023-02-16,North,Phone,2,771,1542,EUR,C0702
655,2023-12-26,Central,Phone,1,486,486,AUD,C0203
656,2023-07-31,East,Monitor,6,346,2076,GBP,C0654
657,2023-08-29,South,Headphones,6,171,1026,USD,C0875
658,2023-08-18,Central,Headphones,4,1929,7716,GBP,C0729
659,2023-07-12,North,Headphones,9,781,7029,JPY,C0656
660,2023-08-07,East,Monitor,4,1331,5324,GBP,C0606
661,2023-07-27,East,Phone,4,1572,6288,AUD,C0690
662,2023-04-27,Central,Laptop,2,1783,3566,AUD,C0545
663,2023-08-03,South,Phone,5,1480,7400,AUD,C0803
664,2023-06-10,South,Tablet,10,1919,19190,JPY,C0803
665,2023-11-16,West,Tablet,8,177,1416,USD,C0417
666,2023-03-10,North,Headphones,2,1437,2874,INR,C0936
667,2023-12-17,North,Headphones,4,517,2068,GBP,C0191
668,2023-02-28,North,Tablet,4,1024,4096,INR,C0400
669,2023-07-11,East,Headphones,1,755,755,INR,C0889
670,2023-02-02,Central,Laptop,2,572,1144,JPY,C0199
671,2023-02-19,North,Headphones,4,176,704,AUD,C0908
672,2023-12-09,West,Laptop,10,759,7590,INR,C0344
673,2023-03-04,North,Smartwatch,10,1451,14510,GBP,C0946
674,2023-06-20,Central,Laptop,6,1420,8520,AUD,C0111
675,2023-08-24,North,Phone,2,550,1100,GBP,C0774
676,2023-05-03,North,Smartwatch,3,1295,3885,GBP,C0623
677,2023-04-30,North,Laptop,2,1507,3014,AUD,C0755
678,2023-12-16,Central,Phone,4,919,3676,GBP,C0583
679,2023-02-22,East,Headphones,10,1240,12400,EUR,C0675
680,2023-10-04,Central,Smartwatch,4,475,1900,AUD,C0504
681,2023-09-21,West,Headphones,6,803,4818,JPY,C0687
682,2023-10-12,South,Monitor,9,1192,10728,INR,C0904
683,2023-02-17,East,Headphones,10,395,3950,USD,C0204
684,2023-02-21,East,Monitor,4,1926,7704,GBP,C0700
685,2023-06-28,North,Monitor,9,1423,12807,USD,C0939
686,2023-07-19,East,Smartwatch,7,854,5978,AUD,C0218
687,2023-02-04,Central,Headphones,4,1761,7044,USD,C0430
688,2023-11-18,North,Phone,7,1466,10262,AUD,C0981
689,2023-06-27,East,Smartwatch,5,289,1445,AUD,C0230
690,2023-03-02,Central,Phone,10,548,5480,USD,C0160
691,2023-06-06,East,Tablet,8,1676,13408,INR,C0259
692,2023-06-14,Central,Tablet,7,1848,12936,AUD,C0069
693,2023-08-08,East,Monitor,10,218,2180,USD,C0769
694,2023-06-22,North,Laptop,2,1530,3060,AUD,C0159
695,2023-01-15,East,Tablet,4,481,1924,INR,C0662
696,2023-12-08,West,Smartwatch,1,1161,1161,AUD,C0958
697,2023-03-27,Central,Smartwatch,6,580,3480,USD,C0866
698,2023-10-21,South,Phone,1,1142,1142,AUD,C0965
699,2023-11-19,East,Smartwatch,5,1841,9205,GBP,C0441
700,2023-03-22,West,Smartwatch,8,1765,14120,AUD,C0330
701,2023-05-09,Central,Tablet,4,116,464,INR,C0659
702,2023-09-12,South,Monitor,1,337,337,USD,C0587
703,2023-04-17,South,Smartwatch,2,1792,3584,EUR,C0559
704,2023-08-04,North,Laptop,2,1511,3022,EUR,C0991
705,2023-04-26,Central,Smartwatch,5,1483,7415,INR,C0231
706,2023-12-31,West,Phone,5,550,2750,AUD,C0623
707,2023-02-03,North,Monitor,4,1024,4096,USD,C0722
708,2023-02-02,South,Phone,5,137,685,JPY,C0781
709,2023-05-31,West,Phone,7,1133,7931,USD,C0020
710,2023-08-01,Central,Laptop,2,1522,3044,JPY,C0217
711,2023-02-11,North,Laptop,2,479,958,GBP,C0898
712,2023-08-15,North,Laptop,5,228,1140,AUD,C0565
713,2023-06-13,Central,Monitor,4,567,2268,USD,C0713
714,2023-09-25,West,Smartwatch,7,972,6804,GBP,C0328
715,2023-02-05,West,Smartwatch,8,1206,9648,EUR,C0885
716,2023-03-17,South,Tablet,4,1130,4520,INR,C0284
717,2023-08-29,North,Monitor,7,1521,10647,AUD,C0344
718,2023-06-06,West,Monitor,8,212,1696,USD,C0552
719,2023-02-11,East,Smartwatch,8,121,968,INR,C0330
720,2023-10-23,North,Laptop,10,1186,11860,GBP,C0869
721,2023-03-29,Central,Tablet,7,1329,9303,INR,C0937
722,2023-03-26,South,Tablet,6,1364,8184,USD,C0338
723,2023-10-06,West,Headphones,1,217,217,USD,C0214
724,2023-07-27,South,Tablet,4,1119,4476,EUR,C0375
725,2023-01-26,North,Monitor,2,135,270,EUR,C0570
726,2023-04-07,West,Tablet,6,569,3414,INR,C0242
727,2023-10-04,North,Smartwatch,9,1548,13932,USD,C0956
728,2023-04-16,Central,Phone,2,740,1480,INR,C0741
729,2023-03-12,West,Phone,8,1854,14832,INR,C0072
730,2023-02-28,East,Phone,2,1910,3820,GBP,C0290
731,2023-05-02,West,Phone,4,1837,7348,GBP,C0081
732,2023-12-09,North,Tablet,8,1944,15552,JPY,C0452
733,2023-06-22,East,Monitor,8,1106,8848,EUR,C0879
734,2023-01-21,West,Phone,6,1824,10944,JPY,C0363
735,2023-01-03,West,Headphones,1,978,978,EUR,C0126
736,2023-02-25,North,Headphones,5,824,4120,JPY,C0889
737,2023-05-29,East,Tablet,9,268,2412,AUD,C0337
738,2023-09-27,South,Phone,5,433,2165,EUR,C0372
739,2023-05-05,East,Tablet,6,180,1080,INR,C0272
740,2023-03-11,Central,Smartwatch,4,1825,7300,EUR,C0496
741,2023-08-01,Central,Headphones,4,126,504,GBP,C0622
742,2023-04-28,North,Phone,10,1207,12070,USD,C0405
743,2023-09-08,North,Laptop,9,1354,12186,AUD,C0719
744,2023-04-18,South,Tablet,2,1671,3342,AUD,C0887
745,2023-10-03,East,Phone,7,1639,11473,USD,C0689
746,2023-01-01,South,Monitor,9,442,3978,JPY,C0851
747,2023-05-20,South,Monitor,1,1032,1032,GBP,C0901
748,2023-12-16,West,Headphones,3,772,2316,AUD,C0201
749,2023-02-13,Central,Smartwatch,4,594,2376,USD,C0359
750,2023-04-27,East,Monitor,7,384,2688,JPY,C0233
751,2023-06-12,South,Phone,9,1004,9036,EUR,C0010
752,2023-12-18,Central,Phone,3,1737,5211,GBP,C0736
753,2023-04-05,Central,Laptop,10,517,5170,EUR,C0021
754,2023-04-05,North,Monitor,4,1317,5268,INR,C0927
755,2023-12-21,East,Smartwatch,4,1023,4092,JPY,C0729
756,2023-01-25,East,Laptop,8,1508,12064,EUR,C0305
757,2023-08-22,West,Tablet,4,1623,6492,AUD,C0351
758,2023-01-16,West,Smartwatch,9,276,2484,USD,C0664
759,2023-11-19,South,Smartwatch,5,997,4985,EUR,C0476
760,2023-08-30,North,Phone,2,1876,3752,USD,C0894
761,2023-11-30,Central,Laptop,9,1123,10107,JPY,C0940
762,2023-10-31,Central,Monitor,7,781,5467,GBP,C0219
763,2023-12-09,North,Monitor,2,525,1050,JPY,C0055
764,2023-11-08,North,Laptop,10,719,7190,JPY,C0042
765,2023-02-18,South,Headphones,6,1338,8028,JPY,C0823
766,2023-09-05,West,Laptop,2,227,454,AUD,C0810
767,2023-11-08,Central,Laptop,5,335,1675,INR,C0249
768,2023-07-27,West,Tablet,2,1008,2016,JPY,C0067
769,2023-01-18,West,Phone,4,1617,6468,USD,C0489
770,2023-09-12,Central,Headphones,1,1622,1622,INR,C0458
771,2023-11-14,Central,Smartwatch,4,1527,6108,USD,C0030
772,2023-09-08,West,Phone,6,644,3864,INR,C0595
773,2023-11-13,South,Laptop,3,1744,5232,JPY,C0074
774,2023-03-04,Central,Smartwatch,5,1417,7085,USD,C0874
775,2023-10-31,South,Headphones,1,1858,1858,INR,C0170
776,2023-05-23,South,Monitor,9,958,8622,EUR,C0937
777,2023-09-01,Central,Monitor,7,1022,7154,INR,C0945
778,2023-03-04,North,Phone,7,497,3479,JPY,C0335
779,2023-02-10,East,Headphones,8,1128,9024,EUR,C0561
780,2023-01-19,West,Smartwatch,1,221,221,JPY,C0739
781,2023-01-10,West,Headphones,3,1404,4212,GBP,C0466
782,2023-06-11,West,Smartwatch,4,834,3336,USD,C0193
783,2023-02-22,East,Headphones,9,1511,13599,GBP,C0312
784,2023-05-01,East,Laptop,9,186,1674,JPY,C0724
785,2023-04-16,Central,Smartwatch,5,863,4315,USD,C0669
786,2023-01-13,North,Laptop,4,1467,5868,AUD,C0384
787,2023-05-04,North,Phone,10,1318,13180,USD,C0527
788,2023-02-28,North,Smartwatch,7,610,4270,INR,C0086
789,2023-04-28,Central,Monitor,10,1664,16640,EUR,C0902
790,2023-08-02,North,Tablet,1,229,229,GBP,C0176
791,2023-04-15,North,Headphones,10,1747,17470,USD,C0475
792,2023-02-02,East,Smartwatch,5,1083,5415,JPY,C0729
793,2023-04-12,South,Tablet,5,1794,8970,EUR,C0291
794,2023-02-20,South,Phone,5,364,1820,USD,C0452
795,2023-09-23,Central,Laptop,3,1605,4815,EUR,C0896
796,2023-06-06,Central,Monitor,7,1501,10507,USD,C0250
797,2023-08-23,East,Tablet,7,1789,12523,USD,C0021
798,2023-02-25,West,Laptop,5,1849,9245,EUR,C0690
799,2023-05-20,West,Tablet,5,688,3440,AUD,C0187
800,2023-06-14,East,Laptop,6,1599,9594,GBP,C0646
801,2023-03-27,East,Laptop,7,614,4298,GBP,C0975
802,2023-11-17,West,Headphones,5,283,1415,JPY,C0374
803,2023-07-02,West,Phone,5,1682,8410,INR,C0983
804,2023-09-25,East,Smartwatch,9,540,4860,EUR,C0186
805,2023-12-17,South,Phone,3,1829,5487,AUD,C0291
806,2023-04-09,North,Tablet,5,815,4075,INR,C0445
807,2023-03-28,Central,Laptop,1,1431,1431,USD,C0630
808,2023-09-25,North,Phone,7,1027,7189,JPY,C0844
809,2023-05-21,South,Smartwatch,3,663,1989,AUD,C0442
810,2023-10-29,East,Smartwatch,1,218,218,INR,C0604
811,2023-11-20,South,Laptop,8,859,6872,AUD,C0248
812,2023-07-11,Central,Tablet,9,1850,16650,AUD,C0971
813,2023-12-07,West,Monitor,9,127,1143,INR,C0460
814,2023-01-01,South,Smartwatch,9,1610,14490,USD,C0802
815,2023-06-09,South,Monitor,5,1849,9245,GBP,C0982
816,2023-12-27,Central,Phone,1,1627,1627,USD,C0963
817,2023-02-20,South,Tablet,3,138,414,AUD,C0901
818,2023-10-17,Central,Smartwatch,5,286,1430,AUD,C0452
819,2023-12-21,West,Headphones,3,653,1959,GBP,C0256
820,2023-02-21,Central,Phone,2,1348,2696,EUR,C0686
821,2023-07-03,East,Laptop,6,1936,11616,JPY,C0861
822,2023-06-29,North,Tablet,9,492,4428,EUR,C0642
823,2023-07-16,Central,Laptop,9,1461,13149,JPY,C0663
824,2023-06-10,East,Laptop,4,1098,4392,AUD,C0829
825,2023-09-14,East,Headphones,5,453,2265,GBP,C0387
826,2023-12-25,West,Phone,5,765,3825,AUD,C0763
827,2023-05-03,Central,Tablet,8,1601,12808,EUR,C0563
828,2023-04-26,South,Phone,9,418,3762,USD,C0353
829,2023-04-24,North,Tablet,4,133,532,GBP,C0290
830,2023-03-10,South,Headphones,5,946,4730,EUR,C0276
831,2023-05-06,Central,Tablet,9,225,2025,AUD,C0401
832,2023-03-09,West,Smartwatch,7,848,5936,GBP,C0432
833,2023-05-14,Central,Smartwatch,1,1041,1041,AUD,C0389
834,2023-05-05,South,Smartwatch,7,561,3927,INR,C0322
835,2023-04-26,South,Phone,10,1404,14040,GBP,C0975
836,2023-07-30,Central,Phone,2,303,606,INR,C0460
837,2023-09-16,East,Phone,5,230,1150,JPY,C0669
838,2023-10-08,East,Tablet,9,998,8982,GBP,C0722
839,2023-05-30,South,Monitor,1,583,583,AUD,C0319
840,2023-06-03,East,Tablet,1,1663,1663,AUD,C0669
841,2023-02-08,North,Tablet,5,1484,7420,EUR,C0238
842,2023-06-26,Central,Laptop,7,1524,10668,JPY,C0898
843,2023-02-11,East,Phone,1,1414,1414,JPY,C0951
844,2023-04-07,North,Headphones,7,715,5005,INR,C0586
845,2023-03-18,South,Phone,3,1483,4449,GBP,C0592
846,2023-02-04,East,Laptop,5,1612,8060,INR,C0520
847,2023-07-24,North,Tablet,5,491,2455,USD,C0276
848,2023-05-27,West,Headphones,9,1137,10233,AUD,C0722
849,2023-07-31,North,Laptop,8,1871,14968,USD,C0833
850,2023-12-06,South,Headphones,6,211,1266,INR,C0537
851,2023-12-02,North,Laptop,7,1544,10808,AUD,C0281
852,2023-08-07,Central,Laptop,1,1724,1724,EUR,C0443
853,2023-02-09,East,Headphones,9,256,2304,USD,C0614
854,2023-01-05,North,Laptop,2,1807,3614,INR,C0107
855,2023-06-17,North,Smartwatch,3,1876,5628,AUD,C0958
856,2023-12-07,Central,Laptop,10,1618,16180,USD,C0392
857,2023-06-22,South,Laptop,3,1074,3222,JPY,C0983
858,2023-11-10,South,Tablet,10,1520,15200,INR,C0189
859,2023-04-25,Central,Laptop,1,1297,1297,USD,C0994
860,2023-11-29,West,Headphones,4,1987,7948,AUD,C0531
861,2023-11-11,North,Headphones,5,326,1630,INR,C0068
862,2023-12-27,Central,Monitor,8,149,1192,INR,C0577
863,2023-11-08,Central,Phone,3,1963,5889,JPY,C0777
864,2023-12-25,East,Smartwatch,4,1047,4188,AUD,C0742
865,2023-12-07,South,Phone,7,1060,7420,INR,C0210
866,2023-09-17,Central,Laptop,1,578,578,INR,C0015
867,2023-01-29,Central,Monitor,10,1834,18340,AUD,C0953
868,2023-12-15,East,Headphones,6,1510,9060,EUR,C0257
869,2023-11-01,West,Headphones,8,720,5760,JPY,C0731
870,2023-10-21,West,Tablet,8,1343,10744,AUD,C0035
871,2023-01-01,South,Phone,3,350,1050,USD,C0016
872,2023-04-08,South,Smartwatch,6,1773,10638,EUR,C0571
873,2023-01-17,East,Headphones,4,1525,6100,JPY,C0786
874,2023-03-26,South,Laptop,10,680,6800,JPY,C0574
875,2023-02-14,East,Headphones,8,1053,8424,AUD,C0108
876,2023-03-23,East,Tablet,7,1792,12544,GBP,C0115
877,2023-01-25,East,Headphones,2,1486,2972,EUR,C0731
878,2023-07-06,South,Laptop,5,1517,7585,USD,C0293
879,2023-05-31,West,Laptop,7,133,931,AUD,C0822
880,2023-02-15,East,Phone,9,523,4707,JPY,C0309
881,2023-04-03,North,Monitor,4,718,2872,GBP,C0752
882,2023-10-26,South,Laptop,4,1645,6580,INR,C0407
883,2023-02-03,South,Monitor,1,2000,2000,JPY,C0356
